GEOID,NAME,totpop,propwhite,medincome,propdegree,geometry
36081088901,"Census Tract 889.01, Queens County, New York",10346,-1.1798056405230521,42276,0.9399311369017208,"list(list(c(-73.833428, -73.831713, -73.830157, -73.829279, -73.828528, -73.826235, -73.825916, -73.825285, -73.823841, -73.822241, -73.822918, -73.823313, -73.823547, -73.824284, -73.824331, -73.825831, -73.826253, -73.826477, -73.826575, -73.826558, -73.826572, -73.826683, -73.826848, -73.827351, -73.827537, -73.82769, -73.827863, -73.829059, -73.830686, -73.831443, -73.831925, -73.832578, -73.833428, 40.771434, 40.772474, 40.773825, 40.774882, 40.776007, 40.779921, 40.780518, 40.781697, 40.781717, 
40.781694, 40.780536, 40.779579, 40.779036, 40.77699, 40.776743, 40.775915, 40.774521, 40.773116, 40.772345, 40.770137, 40.769961, 40.768957, 40.767987, 40.766856, 40.766464, 40.766104, 40.765363, 40.765093, 40.764712, 40.76657, 40.767754, 40.769353, 40.771434)))"
36081089200,"Census Tract 892, Queens County, New York",8047,0.9054576179171248,85365,-0.17042018000845485,"list(list(c(-73.860483, -73.851127, -73.849505, -73.848813, -73.841652, -73.841254, -73.840404, -73.839725, -73.838959, -73.838554, -73.838034, -73.83763, -73.837227, -73.836813, -73.836331, -73.835664, -73.839999, -73.848338, -73.854938, -73.855021, -73.856148, -73.856537, -73.859755, -73.860483, 40.654659, 40.661513, 40.662441, 40.662804, 40.66597, 40.664212, 40.660833, 40.660951, 40.657551, 40.655892, 40.654253, 40.652508, 40.650916, 40.649249, 40.645321, 40.644058, 40.644143, 40.643521, 40.64265, 
40.643098, 40.649198, 40.649916, 40.654104, 40.654659)))"
36081090700,"Census Tract 907, Queens County, New York",1212,-0.4575005961838344,58906,-0.4055534000600215,"list(list(c(-73.852642, -73.849946, -73.848798, -73.844602, -73.843625, -73.843554, -73.843387, -73.839764, -73.839604, -73.838699, -73.837776, -73.826785, -73.825697, -73.825285, -73.825916, -73.826235, -73.828528, -73.829279, -73.830157, -73.831713, -73.833428, -73.836732, -73.839319, -73.839417, -73.84075, -73.847052, -73.848515, -73.849215, -73.850281, -73.853702, -73.852642, 40.77208, 40.772057, 40.773209, 40.773057, 40.774364, 40.775615, 40.778609, 40.778615, 40.781693, 40.781677, 40.781652, 
40.781668, 40.781691, 40.781697, 40.780518, 40.779921, 40.776007, 40.774882, 40.773825, 40.772474, 40.771434, 40.769222, 40.766054, 40.765428, 40.765819, 40.763825, 40.763822, 40.764209, 40.76606, 40.76948, 40.77208)))"
36081091601,"Census Tract 916.01, Queens County, New York",4006,1.1001659342172618,93333,-0.30104974670376977,"list(list(c(-73.940573712484, -73.940247, -73.937068, -73.9369713506784, -73.9354125461796, -73.92984, -73.92807, -73.903871, -73.890518, -73.886292, -73.883131, -73.88277, -73.902306, -73.9010160660574, -73.905141, -73.917774, -73.940591, -73.940573712484, 40.543483273001, 40.554582, 40.55727, 40.557597930499, 40.5628869436942, 40.563825, 40.567786, 40.571619, 40.572705, 40.573505, 40.568381, 40.567597, 40.562128, 40.5568532568131, 40.556401, 40.55285, 40.542896, 40.543483273001)))"
36081091602,"Census Tract 916.02, Queens County, New York",0,NA,NA,NA,"list(list(c(-73.902306, -73.88277, -73.8793216484476, -73.8823707205739, -73.89623, -73.9010160660574, -73.902306, 40.562128, 40.567597, 40.5616077374958, 40.5608449916622, 40.557378, 40.5568532568131, 40.562128)))"
36081091800,"Census Tract 918, Queens County, New York",8,1.1347109580769632,NA,NA,"list(list(c(-73.885069, -73.879222, -73.871418, -73.869232, -73.86751, -73.866005, -73.862883, -73.863379, -73.863201, -73.86653, -73.865231, -73.8629720953609, -73.8725865174353, -73.878681, -73.8792028158448, -73.8793216484476, -73.88277, -73.883131, -73.886292, -73.885069, 40.573749, 40.574656, 40.578535, 40.579342, 40.580229, 40.581001, 40.57606, 40.575309, 40.574127, 40.572701, 40.570452, 40.5672439226909, 40.5638924584605, 40.561768, 40.5616374642681, 40.5616077374958, 40.567597, 40.568381, 
40.573505, 40.573749)))"
36081091900,"Census Tract 919, Queens County, New York",6317,-1.0510469152278004,46777,0.1300278233907691,"list(list(c(-73.853252, -73.849695, -73.848754, -73.841496, -73.841409, -73.839604, -73.839764, -73.843387, -73.843554, -73.843625, -73.844602, -73.848798, -73.849946, -73.852642, -73.852897, -73.860505, -73.853252, 40.778259, 40.779173, 40.780146, 40.780154, 40.781691, 40.781693, 40.778615, 40.778609, 40.775615, 40.774364, 40.773057, 40.773209, 40.772057, 40.77208, 40.775457, 40.778984, 40.778259)))"
36081092200,"Census Tract 922, Queens County, New York",2088,1.1347109580769632,110938,-0.4643367050729134,"list(list(c(-73.86653, -73.863201, -73.863379, -73.862883, -73.866005, -73.859492, -73.856839, -73.854849, -73.859815, -73.85891, -73.858393, -73.8570428287102, -73.8629720953609, -73.865231, -73.86653, 40.572701, 40.574127, 40.575309, 40.57606, 40.581001, 40.583938, 40.579257, 40.575878, 40.574212, 40.572579, 40.571695, 40.5693107890027, 40.5672439226909, 40.570452, 40.572701)))"
36047073600,"Census Tract 736, Kings County, New York",3624,-1.697980998418578,60051,0.1300278233907691,"list(list(c(-73.939157, -73.937288, -73.935349, -73.933449, -73.933421, -73.933122, -73.9331, -73.93538, -73.936637, -73.937226, -73.939557, -73.939157, 40.6256, 40.625715, 40.625835, 40.625704, 40.625468, 40.622822, 40.622694, 40.621216, 40.622401, 40.622958, 40.625158, 40.6256)))"
36047073800,"Census Tract 738, Kings County, New York",3583,-1.0981537659455756,55714,0.14962225839506632,"list(list(c(-73.941681, -73.94072, -73.939557, -73.937226, -73.936637, -73.93538, -73.936336, -73.940805, -73.940851, -73.941229, -73.941681, 40.624907, 40.625015, 40.625158, 40.622958, 40.622401, 40.621216, 40.620611, 40.620125, 40.620458, 40.622517, 40.624907)))"
36047074000,"Census Tract 740, Kings County, New York",4264,-1.7074023685621331,60170,0.47619617513335327,"list(list(c(-73.943409, -73.941509, -73.939605, -73.939356, -73.939157, -73.939557, -73.94072, -73.941681, -73.942645, -73.943093, -73.943409, 40.62956, 40.629678, 40.629795, 40.627458, 40.6256, 40.625158, 40.625015, 40.624907, 40.6248, 40.62719, 40.62956)))"
36047074200,"Census Tract 742, Kings County, New York",3590,-0.5862593214790862,75952,-0.1769516583432206,"list(list(c(-73.947327, -73.946327, -73.945401, -73.944155, -73.943409, -73.943093, -73.942645, -73.944496, -73.945425, -73.946422, -73.946875, -73.947327, 40.629166, 40.629277, 40.629378, 40.629508, 40.62956, 40.62719, 40.6248, 40.624598, 40.624496, 40.624385, 40.626774, 40.629166)))"
36047074400,"Census Tract 744, Kings County, New York",2500,0.7641370657637994,102125,-0.8039735784807318,"list(list(c(-73.945425, -73.944496, -73.942645, -73.941681, -73.941229, -73.940851, -73.940805, -73.943591, -73.944518, -73.94497, -73.945425, 40.624496, 40.624598, 40.6248, 40.624907, 40.622517, 40.620458, 40.620125, 40.619816, 40.619714, 40.622105, 40.624496)))"
36047074600,"Census Tract 746, Kings County, New York",2278,0.2051357705795353,82188,-0.20307757168228358,"list(list(c(-73.946514, -73.944518, -73.943591, -73.940805, -73.936336, -73.936867, -73.939716, -73.940453, -73.941282, -73.943145, -73.94347, -73.944827, -73.945737, -73.946067, -73.946514, 40.619494, 40.619714, 40.619816, 40.620125, 40.620611, 40.620253, 40.618406, 40.617929, 40.61763, 40.617426, 40.617385, 40.616046, 40.615363, 40.617104, 40.619494)))"
36047074800,"Census Tract 748, Kings County, New York",1906,0.31191129887315855,61667,-0.6210921851072909,"list(list(c(-73.949274, -73.94742, -73.946422, -73.945425, -73.94497, -73.944518, -73.946514, -73.948369, -73.94882, -73.949274, 40.624072, 40.624276, 40.624385, 40.624496, 40.622105, 40.619714, 40.619494, 40.619291, 40.621682, 40.624072)))"
36047075000,"Census Tract 750, Kings County, New York",2888,0.5380241823184791,52774,-0.3728960083861928,"list(list(c(-73.951106, -73.950177, -73.947327, -73.946875, -73.946422, -73.94742, -73.949274, -73.950202, -73.950661, -73.951106, 40.62875, 40.628852, 40.629166, 40.626774, 40.624385, 40.624276, 40.624072, 40.623971, 40.626361, 40.62875)))"
36047075200,"Census Tract 752, Kings County, New York",1021,1.059339996928523,111429,-0.39249044339049,"list(list(c(-73.954885, -73.951106, -73.950661, -73.950202, -73.952126, -73.953052, -73.953983, -73.954885, 40.628336, 40.62875, 40.626361, 40.623971, 40.623759, 40.623658, 40.623555, 40.628336)))"
36047075400,"Census Tract 754, Kings County, New York",1573,1.1221491312188898,86389,0.430475826789993,"list(list(c(-73.953052, -73.952126, -73.950202, -73.949274, -73.94882, -73.948369, -73.950256, -73.951221, -73.952148, -73.952605, -73.953052, 40.623658, 40.623759, 40.623971, 40.624072, 40.621682, 40.619291, 40.619083, 40.618978, 40.618875, 40.621267, 40.623658)))"
36047075600,"Census Tract 756, Kings County, New York",1971,0.4626532211700386,62935,-0.4904626184119762,"list(list(c(-73.950256, -73.948369, -73.946514, -73.946067, -73.945737, -73.946574, -73.947458, -73.949306, -73.949812, -73.950256, 40.619083, 40.619291, 40.619494, 40.617104, 40.615363, 40.614789, 40.614199, 40.614031, 40.616692, 40.619083)))"
36047075800,"Census Tract 758, Kings County, New York",1841,0.6762042777572861,84044,-0.09204243999126627,"list(list(c(-73.955037, -73.954003, -73.953078, -73.952148, -73.951221, -73.950256, -73.949812, -73.949306, -73.950265, -73.95212, -73.953046, -73.953553, -73.954587, -73.955037, 40.618558, 40.618672, 40.618775, 40.618875, 40.618978, 40.619083, 40.616692, 40.614031, 40.613924, 40.613721, 40.61362, 40.616281, 40.616169, 40.618558)))"
36047076000,"Census Tract 760, Kings County, New York",3013,0.7672775224783177,41364,-1.0195123635280012,"list(list(c(-73.958088, -73.955941, -73.954908, -73.953983, -73.953052, -73.952605, -73.952148, -73.953078, -73.954003, -73.955037, -73.955491, -73.957632, -73.958088, 40.623105, 40.62334, 40.623454, 40.623555, 40.623658, 40.621267, 40.618875, 40.618775, 40.618672, 40.618558, 40.62095, 40.620714, 40.623105)))"
36047076200,"Census Tract 762, Kings County, New York",4875,-0.27221365002725223,46667,-0.2814553116994725,"list(list(c(-73.958994, -73.958053, -73.956847, -73.955812, -73.954885, -73.953983, -73.954908, -73.955941, -73.958088, -73.958994, 40.627886, 40.627972, 40.62812, 40.628234, 40.628336, 40.623555, 40.623454, 40.62334, 40.623105, 40.627886)))"
36047076400,"Census Tract 764, Kings County, New York",4070,-1.019642348082617,47364,0.0320556483692829,"list(list(c(-73.960409, -73.959525, -73.9584, -73.958198, -73.957753, -73.957299, -73.957124, -73.956847, -73.958053, -73.958994, -73.959445, -73.959898, -73.960409, 40.63536, 40.635786, 40.636327, 40.635289, 40.632903, 40.630512, 40.629586, 40.62812, 40.627972, 40.627886, 40.630277, 40.632668, 40.63536)))"
36047076600,"Census Tract 766, Kings County, New York",2467,-1.7231046521347249,59926,0.19534260673842618,"list(list(c(-73.958198, -73.956241, -73.955473, -73.956616, -73.957299, -73.957753, -73.958198, 40.635289, 40.635509, 40.631431, 40.630591, 40.630512, 40.632903, 40.635289)))"
36047076800,"Census Tract 768, Kings County, New York",3308,0.4249677405958188,44858,0.2671888684208494,"list(list(c(-73.964268, -73.963268, -73.962339, -73.961415, -73.960486, -73.96094, -73.958088, -73.957632, -73.958597, -73.958147, -73.959107, -73.958655, -73.959583, -73.960511, -73.962364, -73.963361, -73.964268, 40.619984, 40.620095, 40.620196, 40.620298, 40.6204, 40.622791, 40.623105, 40.620714, 40.620608, 40.618217, 40.618113, 40.615721, 40.61562, 40.615518, 40.615314, 40.615204, 40.619984)))"
36047077000,"Census Tract 770, Kings County, New York",3302,-1.4216208075409642,54732,0.508853566807182,"list(list(c(-73.9584, -73.957433, -73.956566, -73.953743, -73.9536, -73.951101, -73.949449, -73.951059, -73.95201, -73.952462, -73.956241, -73.958198, -73.9584, 40.636327, 40.636793, 40.637206, 40.638566, 40.638422, 40.636073, 40.634508, 40.633635, 40.633531, 40.635922, 40.635509, 40.635289, 40.636327)))"
36047077200,"Census Tract 772, Kings County, New York",2917,-0.6616302826275264,61117,1.0117773985841436,"list(list(c(-73.957299, -73.956616, -73.955473, -73.956241, -73.952462, -73.95201, -73.951059, -73.950838, -73.947543, -73.947458, -73.950448, -73.950177, -73.951106, -73.954885, -73.955812, -73.956847, -73.957124, -73.957299, 40.630512, 40.630591, 40.631431, 40.635509, 40.635922, 40.633531, 40.633635, 40.632354, 40.631581, 40.63059, 40.63026, 40.628852, 40.62875, 40.628336, 40.628234, 40.62812, 40.629586, 40.630512)))"
36047077400,"Census Tract 774, Kings County, New York",3333,-1.4184803508264459,49125,-0.0397906133131403,"list(list(c(-73.951059, -73.949449, -73.948819, -73.946561, -73.946479, -73.945511, -73.944155, -73.945401, -73.946327, -73.947327, -73.950177, -73.950448, -73.947458, -73.947543, -73.950838, -73.951059, 40.633635, 40.634508, 40.633902, 40.631785, 40.631708, 40.630792, 40.629508, 40.629378, 40.629277, 40.629166, 40.628852, 40.63026, 40.63059, 40.631581, 40.632354, 40.633635)))"
36047077600,"Census Tract 776, Kings County, New York",3956,-1.892689314718715,62529,0.6133572201634339,"list(list(c(-73.946479, -73.944629, -73.940788, -73.937593, -73.937013, -73.936767, -73.939605, -73.941509, -73.943409, -73.944155, -73.945511, -73.946479, 40.631708, 40.631838, 40.632076, 40.632268, 40.632304, 40.629973, 40.629795, 40.629678, 40.62956, 40.629508, 40.630792, 40.631708)))"
36047078000,"Census Tract 780, Kings County, New York",2586,-1.8864084012896782,81299,0.841958961880235,"list(list(c(-73.941283, -73.937512, -73.937267, -73.937013, -73.937593, -73.940788, -73.941039, -73.941283, 40.636687, 40.636921, 40.634651, 40.632304, 40.632268, 40.632076, 40.634417, 40.636687)))"
36047078200,"Census Tract 782, Kings County, New York",4685,-1.9837625594397468,51975,0.24759443341655252,"list(list(c(-73.945373, -73.942503, -73.941533, -73.939664, -73.937762, -73.937512, -73.941283, -73.942249, -73.945123, -73.945373, 40.638787, 40.638965, 40.639025, 40.639142, 40.639259, 40.636921, 40.636687, 40.636628, 40.636448, 40.638787)))"
36047078400,"Census Tract 784, Kings County, New York",2806,-1.9335152520074534,93176,0.24759443341655252,"list(list(c(-73.945123, -73.942249, -73.941283, -73.941039, -73.940788, -73.944629, -73.944881, -73.945123, 40.636448, 40.636628, 40.636687, 40.634417, 40.632076, 40.631838, 40.634177, 40.636448)))"
36047078600,"Census Tract 786, Kings County, New York",4893,-1.8330206371428666,42482,-0.2487979200256438,"list(list(c(-73.949919, -73.948015, -73.947044, -73.946109, -73.945123, -73.944881, -73.944629, -73.946479, -73.946561, -73.948819, -73.949449, -73.951101, -73.949919, 40.636152, 40.636267, 40.636329, 40.636388, 40.636448, 40.634177, 40.631838, 40.631708, 40.631785, 40.633902, 40.634508, 40.636073, 40.636152)))"
36047078800,"Census Tract 788, Kings County, New York",3237,-1.92095342514938,40188,-0.6864069684549484,"list(list(c(-73.952133, -73.951158, -73.950167, -73.948265, -73.946449, -73.945373, -73.945123, -73.946109, -73.947044, -73.948015, -73.949919, -73.951101, -73.9536, -73.952133, 40.638423, 40.638428, 40.638491, 40.638607, 40.63872, 40.638787, 40.636448, 40.636388, 40.636329, 40.636267, 40.636152, 40.636073, 40.638422, 40.638423)))"
36047079000,"Census Tract 790, Kings County, New York",5288,-1.9397961654364901,47500,-0.7255958384635429,"list(list(c(-73.957637, -73.954525, -73.952622, -73.951652, -73.951406, -73.951158, -73.952133, -73.9536, -73.953743, -73.955638, -73.957637, 40.642689, 40.642887, 40.643006, 40.643066, 40.640767, 40.638428, 40.638423, 40.638422, 40.638566, 40.640504, 40.642689)))"
36047079200,"Census Tract 792, Kings County, New York",3771,-1.7890542431396097,37295,-0.6014977501029937,"list(list(c(-73.958107, -73.955652, -73.95205, -73.951854, -73.951785, -73.951652, -73.952622, -73.954525, -73.957637, -73.957919, -73.958022, -73.958107, 40.646518, 40.646631, 40.646771, 40.644954, 40.644305, 40.643066, 40.643006, 40.642887, 40.642689, 40.644143, 40.64507, 40.646518)))"
36047079400,"Census Tract 794, Kings County, New York",1964,-1.9712007325816736,45227,-0.09204243999126627,"list(list(c(-73.958707, -73.955825, -73.952469, -73.952363, -73.952189, -73.95205, -73.955652, -73.958107, -73.958141, -73.958707, 40.650387, 40.65053, 40.65067, 40.649669, 40.648021, 40.646771, 40.646631, 40.646518, 40.647504, 40.650387)))"
36047079601,"Census Tract 796.01, Kings County, New York",4728,-1.3117048225328225,46450,1.2730365319747734,"list(list(c(-73.960426, -73.956649, -73.956558, -73.956478, -73.956388, -73.9563, -73.959696, -73.959861, -73.960073, -73.960243, -73.960426, 40.658072, 40.658306, 40.657454, 40.656711, 40.655875, 40.655049, 40.654839, 40.655635, 40.656486, 40.657232, 40.658072)))"
36047079602,"Census Tract 796.02, Kings County, New York",4642,-1.801616069997683,38227,-0.5231200100858049,"list(list(c(-73.959696, -73.9563, -73.956164, -73.95601, -73.955907, -73.955825, -73.958707, -73.958926, -73.959329, -73.959696, 40.654839, 40.655049, 40.653777, 40.652314, 40.651369, 40.65053, 40.650387, 40.651212, 40.652928, 40.654839)))"
36047079801,"Census Tract 798.01, Kings County, New York",2886,-1.1955079240956439,61250,0.10390191005170611,"list(list(c(-73.96077, -73.957044, -73.956958, -73.956875, -73.956801, -73.956725, -73.956649, -73.960426, -73.960484, -73.960622, -73.960662, -73.96077, 40.661734, 40.661965, 40.66118, 40.660442, 40.65973, 40.659017, 40.658306, 40.658072, 40.65841, 40.660205, 40.660947, 40.661734)))"
36047079802,"Census Tract 798.02, Kings County, New York",5956,-1.4530253746861475,53221,1.3056939236486023,"list(list(c(-73.962005, -73.960662, -73.960622, -73.960484, -73.960426, -73.960243, -73.960073, -73.959861, -73.961691, -73.9619, -73.962814, -73.962005, 40.66067, 40.660947, 40.660205, 40.65841, 40.658072, 40.657232, 40.656486, 40.655635, 40.654951, 40.654871, 40.660504, 40.66067)))"
36047080000,"Census Tract 800, Kings County, New York",3797,-1.3022834523892675,55833,-0.0789794833217344,"list(list(c(-73.957044, -73.9537, -73.95081, -73.950724, -73.950644, -73.950569, -73.950493, -73.956725, -73.956801, -73.956875, -73.956958, -73.957044, 40.661965, 40.662174, 40.662354, 40.661569, 40.660827, 40.660117, 40.659405, 40.659017, 40.65973, 40.660442, 40.66118, 40.661965)))"
36047080200,"Census Tract 802, Kings County, New York",5031,-1.7450878491363533,41607,0.2802518250903812,"list(list(c(-73.956725, -73.950493, -73.950416, -73.950326, -73.95016, -73.953048, -73.956388, -73.956478, -73.956558, -73.956649, -73.956725, 40.659017, 40.659405, 40.658693, 40.657838, 40.65626, 40.656081, 40.655875, 40.656711, 40.657454, 40.658306, 40.659017)))"
36047080400,"Census Tract 804, Kings County, New York",3282,-1.7293855655637616,31941,0.4892591318028847,"list(list(c(-73.95081, -73.947914, -73.947676, -73.947601, -73.947522, -73.947354, -73.947159, -73.950066, -73.95016, -73.950326, -73.950416, -73.950493, -73.950569, -73.950644, -73.950724, -73.95081, 40.662354, 40.662533, 40.660297, 40.659586, 40.658876, 40.65728, 40.655594, 40.655423, 40.65626, 40.657838, 40.658693, 40.659405, 40.660117, 40.660827, 40.661569, 40.662354)))"
36047080600,"Census Tract 806, Kings County, New York",4241,-0.5297311006177562,39194,-0.444742270068616,"list(list(c(-73.947914, -73.945613, -73.942829, -73.940029, -73.939965, -73.939813, -73.945413, -73.947676, -73.947914, 40.662533, 40.662676, 40.662847, 40.663021, 40.662233, 40.660785, 40.660437, 40.660297, 40.662533)))"
36047080800,"Census Tract 808, Kings County, New York",1256,-1.741947392421835,9829,-0.7321273167983084,"list(list(c(-73.947354, -73.942314, -73.94255, -73.939734, -73.939615, -73.936864, -73.933996, -73.93209, -73.931083, -73.930903, -73.931907, -73.932847, -73.934784, -73.935718, -73.938593, -73.940532, -73.942401, -73.947159, -73.947354, 40.65728, 40.657609, 40.659892, 40.660074, 40.657768, 40.657942, 40.658119, 40.658235, 40.658296, 40.65661, 40.656537, 40.656478, 40.656361, 40.656303, 40.656123, 40.656002, 40.655885, 40.655594, 40.65728)))"
36047081000,"Census Tract 810, Kings County, New York",2194,-1.603767296983028,40698,0.456601740129056,"list(list(c(-73.947676, -73.945413, -73.939813, -73.939734, -73.94255, -73.942314, -73.947354, -73.947522, -73.947601, -73.947676, 40.660297, 40.660437, 40.660785, 40.660074, 40.659892, 40.657609, 40.65728, 40.658876, 40.659586, 40.660297)))"
36047081400,"Census Tract 814, Kings County, New York",2801,-1.9931839295833018,48415,0.41088139178569577,"list(list(c(-73.942401, -73.940532, -73.938593, -73.938454, -73.93829, -73.938081, -73.939051, -73.940025, -73.941891, -73.942098, -73.942401, 40.655885, 40.656002, 40.656123, 40.654858, 40.653327, 40.651376, 40.651326, 40.651276, 40.651169, 40.653091, 40.655885)))"
36047081600,"Census Tract 816, Kings County, New York",2852,-1.9837625594397468,45125,-0.3533015733818957,"list(list(c(-73.947159, -73.942401, -73.942098, -73.941891, -73.942826, -73.9438, -73.945706, -73.945905, -73.946066, -73.947032, -73.947159, 40.655594, 40.655885, 40.653091, 40.651169, 40.65111, 40.651106, 40.651006, 40.652855, 40.65441, 40.654339, 40.655594)))"
36047081800,"Census Tract 818, Kings County, New York",4409,-1.8612847475735315,44954,0.6394831335024969,"list(list(c(-73.950066, -73.947159, -73.947032, -73.946066, -73.945905, -73.945706, -73.946674, -73.947656, -73.948591, -73.949571, -73.949669, -73.949769, -73.94993, -73.950066, 40.655423, 40.655594, 40.654339, 40.65441, 40.652855, 40.651006, 40.650948, 40.650899, 40.650855, 40.650807, 40.651698, 40.652642, 40.65415, 40.655423)))"
36047082000,"Census Tract 820, Kings County, New York",4856,-1.8518633774299764,36472,-0.39902192172525597,"list(list(c(-73.953048, -73.95016, -73.950066, -73.94993, -73.949769, -73.949669, -73.949571, -73.952469, -73.952563, -73.952664, -73.952824, -73.952959, -73.953048, 40.656081, 40.65626, 40.655423, 40.65415, 40.652642, 40.651698, 40.650807, 40.65067, 40.651546, 40.65249, 40.653978, 40.65525, 40.656081)))"
36047082200,"Census Tract 822, Kings County, New York",7608,-1.73252602227828,38997,-0.4512737484033819,"list(list(c(-73.956388, -73.953048, -73.952959, -73.952824, -73.952664, -73.952563, -73.952469, -73.955825, -73.955907, -73.95601, -73.956164, -73.9563, -73.956388, 40.655875, 40.656081, 40.65525, 40.653978, 40.65249, 40.651546, 40.65067, 40.65053, 40.651369, 40.652314, 40.653777, 40.655049, 40.655875)))"
36047082400,"Census Tract 824, Kings County, New York",4323,-1.892689314718715,44432,0.1300278233907691,"list(list(c(-73.952469, -73.949571, -73.948591, -73.947656, -73.946674, -73.94626, -73.947241, -73.949152, -73.95205, -73.952189, -73.952363, -73.952469, 40.65067, 40.650807, 40.650855, 40.650899, 40.650948, 40.647006, 40.646964, 40.646886, 40.646771, 40.648021, 40.649669, 40.65067)))"
36047082600,"Census Tract 826, Kings County, New York",4880,-1.7733519595670184,44120,-0.3533015733818957,"list(list(c(-73.95205, -73.949152, -73.947241, -73.94626, -73.946073, -73.945988, -73.945869, -73.94779, -73.948761, -73.951652, -73.951785, -73.951854, -73.95205, 40.646771, 40.646886, 40.646964, 40.647006, 40.645312, 40.644534, 40.643424, 40.643305, 40.643245, 40.643066, 40.644305, 40.644954, 40.646771)))"
36047082800,"Census Tract 828, Kings County, New York",3627,-1.7921946998541285,47269,-0.8954142751674521,"list(list(c(-73.951652, -73.948761, -73.94779, -73.947443, -73.948414, -73.948265, -73.950167, -73.951158, -73.951406, -73.951652, 40.643066, 40.643245, 40.643305, 40.640048, 40.639987, 40.638607, 40.638491, 40.638428, 40.640767, 40.643066)))"
36047083000,"Census Tract 830, Kings County, New York",6023,-1.9335152520074534,45598,0.9072737452278925,"list(list(c(-73.948414, -73.947443, -73.94779, -73.945869, -73.943965, -73.94372, -73.942651, -73.942503, -73.945373, -73.946449, -73.948265, -73.948414, 40.639987, 40.640048, 40.643305, 40.643424, 40.643543, 40.641242, 40.640344, 40.638965, 40.638787, 40.63872, 40.638607, 40.639987)))"
36047083200,"Census Tract 832, Kings County, New York",2341,-1.9178129684348617,62083,-0.39902192172525597,"list(list(c(-73.943965, -73.942029, -73.940159, -73.939914, -73.939664, -73.941533, -73.942503, -73.942651, -73.94372, -73.943965, 40.643543, 40.643664, 40.64378, 40.641481, 40.639142, 40.639025, 40.638965, 40.640344, 40.641242, 40.643543)))"
36059522700,"Census Tract 5227, Nassau County, New York",5082,1.1158682177898536,124592,0.05818156170834589,"list(list(c(-73.495634, -73.495522, -73.49483, -73.494108, -73.493298, -73.485131, -73.48209, -73.481658, -73.481477, -73.482068, -73.482068, -73.484872, -73.48814, -73.493787, -73.495261, -73.495552, -73.495634, 40.68485, 40.686907, 40.690901, 40.69078, 40.690711, 40.691123, 40.691287, 40.688296, 40.683791, 40.6787, 40.676099, 40.675941, 40.675702, 40.675257, 40.680476, 40.682862, 40.68485)))"
36059980100,"Census Tract 9801, Nassau County, New York",1042,0.11720298257302139,NA,4.584496047701003,"list(list(c(-73.655222, -73.654162, -73.650571, -73.649239, -73.648469, -73.649271, -73.650372, -73.649573, -73.652977, -73.654404, -73.655241, -73.655222, 40.721432, 40.722937, 40.723009, 40.722913, 40.72195, 40.719226, 40.718816, 40.717706, 40.717774, 40.718167, 40.719148, 40.721432)))"
36059981100,"Census Tract 9811, Nassau County, New York",1233,-0.014696199436748603,NA,4.584496047701003,"list(list(c(-73.601494, -73.591491, -73.58889, -73.587443, -73.587825, -73.58394, -73.58305, -73.584572, -73.585572, -73.587318, -73.58793, -73.590262, -73.593479, -73.59859, -73.601494, 40.819376, 40.823832, 40.818795, 40.81711, 40.816416, 40.814343, 40.807167, 40.806597, 40.806513, 40.806289, 40.808585, 40.812943, 40.8173, 40.815299, 40.819376)))"
36059982100,"Census Tract 9821, Nassau County, New York",1334,-0.3004777604579177,NA,4.584496047701003,"list(list(c(-73.57637, -73.57697, -73.57417, -73.571944, -73.573028, -73.566503, -73.565705, -73.563405, -73.549888, -73.548466, -73.552738, -73.56148, -73.560486, -73.564369, -73.56302, -73.566373, -73.566008, -73.567563, -73.566976, -73.570461, -73.571613, -73.578451, -73.580171, -73.580851, -73.57428, -73.581763, -73.57637, 40.804599, 40.805299, 40.806199, 40.806065, 40.80297, 40.797886, 40.798858, 40.796596, 40.800245, 40.799009, 40.797151, 40.796101, 40.792067, 40.791237, 40.789208, 40.787833, 
40.783968, 40.783596, 40.780829, 40.780072, 40.784299, 40.783572, 40.7848, 40.785124, 40.792418, 40.798355, 40.804599)))"
36059990100,"Census Tract 9901, Nassau County, New York",0,NA,NA,NA,list()
36059990200,"Census Tract 9902, Nassau County, New York",0,NA,NA,NA,list()
36059990301,"Census Tract 9903.01, Nassau County, New York",0,NA,NA,NA,list()
36059990302,"Census Tract 9903.02, Nassau County, New York",0,NA,NA,NA,list()
36059990400,"Census Tract 9904, Nassau County, New York",0,NA,NA,NA,list()
36061000100,"Census Tract 1, New York County, New York",0,NA,NA,NA,"list(list(c(-74.04692, -74.04086, -74.040018, -74.039401, -74.037998, -74.043441, -74.044451, -74.046359, -74.047313, -74.04692, 40.691139, 40.700117, 40.700678, 40.700454, 40.698995, 40.68968, 40.688445, 40.689175, 40.690466, 40.691139)))"
36061000201,"Census Tract 2.01, New York County, New York",2791,-1.2834407121021574,20521,0.38475547844663316,"list(list(c(-73.987165, -73.985344, -73.985058, -73.984547, -73.984189, -73.98653, -73.986546, -73.986742, -73.986926, -73.987062, -73.987165, 40.714312, 40.714462, 40.713078, 40.709495, 40.705582, 40.704979, 40.709297, 40.711536, 40.712903, 40.713638, 40.714312)))"
